"";"spatial_code";"spatial_name";"spatial_type";"spatial_date";"temporal_date";"temporal_type";"measure";"value"
"210";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,83
"211";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";7
"212";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,92
"213";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";7,1
"214";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";7,22
"215";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,92
"216";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";6,11
"217";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";7,29
"218";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";6,68
"219";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";5,69
"220";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";6,73
"221";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,71
"222";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";6,33
"223";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";5,87
"224";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";6,17
"225";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";5,86
"226";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";6,44
"227";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";8,2
"228";"W025";"Kinkerstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";7,48
"229";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,12
"230";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";6,12
"231";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,7
"232";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,14
"233";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";5,86
"234";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,6
"235";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";6,32
"236";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";6,73
"237";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";5,73
"238";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";5,17
"239";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";6,09
"240";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,19
"241";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";6,36
"242";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";5,24
"243";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";6,08
"244";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";6,41
"245";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";6,59
"246";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";7,69
"247";"W046";"Bos en Lommerweg";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";6,71
"248";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";6,97
"249";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";5,89
"250";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,87
"251";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,91
"252";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";5,87
"253";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,73
"254";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";5,73
"255";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";6,78
"256";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";5,89
"257";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";4,86
"258";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";5,45
"259";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,71
"260";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";5,58
"261";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";5,31
"262";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";6,07
"263";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";7,33
"264";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";6,72
"265";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";7,44
"266";"W047";"Gulden Winckelplantsoen";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";6,14
"267";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,35
"268";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";6,96
"269";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,68
"270";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,27
"271";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";6,06
"272";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,42
"273";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";5,82
"274";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";6,77
"275";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";6,17
"276";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";4,82
"277";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";5,63
"278";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,15
"279";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";5,78
"280";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";5,41
"281";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";6,16
"282";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";5,73
"283";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";5,35
"284";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";7,62
"285";"W049";"Jan Evertsenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";6,53
"286";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,24
"287";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";7,12
"288";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,74
"289";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,78
"290";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";6,38
"291";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,53
"292";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";5,39
"293";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";6,91
"294";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";6,37
"295";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";5,35
"296";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";6,95
"297";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,84
"298";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";7,41
"299";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";6,56
"300";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";7,13
"301";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";5,77
"302";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";6,55
"303";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";7,95
"304";"W050";"Jan van Galenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";7,23
"305";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,45
"306";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";6,59
"307";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,66
"308";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";5,61
"309";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";5,64
"310";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,6
"311";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";5,44
"312";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";7,07
"313";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";5,35
"314";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";4,53
"315";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";6,1
"316";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,43
"317";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";5,79
"318";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";5,74
"319";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";6,08
"320";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";5,15
"321";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";6,25
"322";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";7,69
"323";"W051";"Postjesweg eo";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";7,16
"324";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,58
"325";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";7,53
"326";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,96
"327";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,57
"328";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";7,08
"329";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";5,9
"330";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";7,13
"331";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";7,5
"332";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";6,81
"333";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";5,93
"334";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";5,62
"335";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,91
"336";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";5,9
"337";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";5,83
"338";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";6,65
"339";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";4,11
"340";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";5,95
"341";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";8,25
"342";"W313";"Ceintuurbaan West";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";7,89
"343";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,49
"344";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";7,16
"345";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,89
"346";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,64
"347";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";6,63
"348";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,33
"349";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";6,38
"350";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";7,15
"351";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";6,41
"352";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";5,97
"353";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";6,2
"354";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,77
"355";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";5,66
"356";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";5,57
"357";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";5,96
"358";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";4,24
"359";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";5,42
"360";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";7,78
"361";"W032";"Ferdinand Bolstraat/Maria Heinekenplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";7,13
"362";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,74
"363";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";7,65
"364";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,96
"365";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,62
"366";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";7,31
"367";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,56
"368";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";6,88
"369";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";7,19
"370";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";6,83
"371";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";6,25
"372";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";6,69
"373";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,92
"374";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";5,91
"375";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";6,64
"376";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";6,22
"377";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";3,76
"378";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";5,91
"379";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";8,42
"380";"W033";"Albert Cuypstraat / Gerard Doustraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";7,56
"381";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,56
"382";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";6,84
"383";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,86
"384";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,05
"385";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";6,42
"386";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";5,97
"387";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";7,08
"388";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";7,32
"389";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";6,08
"390";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";5,48
"391";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";6,58
"392";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";6,77
"393";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";5,91
"394";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";5,83
"395";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";5,88
"396";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";5,83
"397";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";5,74
"398";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";7,86
"399";"W034";"Van Woustraat/Ceintuurbaan O";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";7,5
"400";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,97
"401";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";7,62
"402";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";8,21
"403";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";7,86
"404";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";7,61
"405";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PRIJS_R";6,3
"406";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BIO_R";7,08
"407";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_FOOD_R";7,18
"408";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_NONFOOD_R";7,1
"409";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_DUURZ_R";5,31
"410";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_SCHOON_R";7,55
"411";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_UIT_R";8
"412";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_HOR_R";6,58
"413";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_VERV_R";6,89
"414";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_OVERL_MENS_R";7,15
"415";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_AUTO_R";5,75
"416";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_PARK_FIETS_R";7,28
"417";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_DAG_R";8,38
"418";"W054";"Beethovenstraat";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_VEIL_AVOND_R";8,08
"419";"W055";"Zeilstraat/Hoofdddorpplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_TOT_R";7,53
"420";"W055";"Zeilstraat/Hoofdddorpplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_HOR_R";6,97
"421";"W055";"Zeilstraat/Hoofdddorpplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_BER_R";7,48
"422";"W055";"Zeilstraat/Hoofdddorpplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_INR_R";6,35
"423";"W055";"Zeilstraat/Hoofdddorpplein";"winkelgebieden";"20240101";"20240101";"peildatum";"EWIN_GEZ_R";6,58
